Ranges: [0.000049-0.000079, 0.000079-0.000128, 0.000128-0.000207, 0.000207-0.000334, 0.000334-0.000541, 0.000541-0.000875, 0.000875-0.001416, 0.001416-0.002291, 0.002291-0.003707, 0.003707-0.005998, 0.005998-0.009706, 0.009706-0.015704, 0.015704-0.025410, 0.025410-0.041114, 0.041114-0.066524, 0.066524-0.107638, 0.107638-0.174161, 0.174161-0.281799, 0.281799-0.455960, 0.455960-0.737758, 0.737758-0.999951]
Range_scores: [0.997117, 1.000000, 1.269574, 1.616478, 1.271408, 3.326987, 17.849538, 8.718552, 1.618034, 1.000000, 1.618034, 6.854102, 11.047558, 2.614257, 1.000000, 1.000000, 0.999038, 0.999038, 1.000000, 0.998077, 0.998077]
Miss_counts: [1500, 0, 1000, 500, 500, 500, 2500, 0, 0, 0, 0, 0, 1000, 1000, 0, 0, 500, 500, 0, 1000, 1000]
Range_probabilities: [0.014708, 0.014750, 0.018726, 0.023843, 0.018753, 0.049074, 0.263284, 0.128600, 0.023866, 0.014750, 0.023866, 0.101099, 0.162953, 0.038561, 0.014750, 0.014750, 0.014736, 0.014736, 0.014750, 0.014722, 0.014722]
Range_scores: [0.997117, 1.000000, 1.269574, 1.616478, 1.271408, 3.326987, 17.840951, 8.718552, 1.618034, 1.000000, 1.618034, 6.854102, 11.047558, 2.614257, 1.000000, 1.000000, 0.999038, 0.999038, 1.000000, 0.998077, 0.998077]
Miss_counts: [1500, 0, 1000, 500, 500, 500, 3000, 0, 0, 0, 0, 0, 1000, 1000, 0, 0, 500, 500, 0, 1000, 1000]
Range_probabilities: [0.014709, 0.014752, 0.018729, 0.023846, 0.018756, 0.049080, 0.263190, 0.128616, 0.023869, 0.014752, 0.023869, 0.101112, 0.162974, 0.038566, 0.014752, 0.014752, 0.014738, 0.014738, 0.014752, 0.014724, 0.014724]
Range_scores: [0.997117, 1.000000, 1.269574, 1.616478, 1.271408, 3.326987, 17.840951, 8.718552, 1.618034, 1.000000, 1.618034, 6.854102, 11.036931, 2.614257, 1.000000, 1.000000, 0.999038, 0.999038, 1.000000, 0.998077, 0.998077]
Miss_counts: [1500, 0, 1000, 500, 500, 500, 3000, 0, 0, 0, 0, 0, 1500, 1000, 0, 0, 500, 500, 0, 1000, 1000]
Range_probabilities: [0.014712, 0.014754, 0.018732, 0.023850, 0.018759, 0.049088, 0.263232, 0.128637, 0.023873, 0.014754, 0.023873, 0.101128, 0.162843, 0.038572, 0.014754, 0.014754, 0.014740, 0.014740, 0.014754, 0.014726, 0.014726]
Range_scores: [0.997117, 1.000000, 1.269574, 1.616478, 1.271408, 3.326987, 17.840951, 8.718552, 1.618034, 1.000000, 1.618034, 6.854102, 11.036931, 2.614257, 1.000000, 1.000000, 0.999038, 0.998077, 1.000000, 0.998077, 0.998077]
Miss_counts: [1500, 0, 1000, 500, 500, 500, 3000, 0, 0, 0, 0, 0, 1500, 1000, 0, 0, 500, 1000, 0, 1000, 1000]
Range_probabilities: [0.014712, 0.014755, 0.018732, 0.023850, 0.018759, 0.049088, 0.263235, 0.128638, 0.023873, 0.014755, 0.023873, 0.101129, 0.162845, 0.038572, 0.014755, 0.014755, 0.014740, 0.014726, 0.014755, 0.014726, 0.014726]
Range_scores: [0.996158, 1.000000, 1.269574, 1.616478, 1.271408, 3.326987, 17.840951, 8.718552, 1.618034, 1.000000, 1.618034, 6.854102, 11.036931, 2.614257, 1.000000, 1.000000, 0.999038, 0.998077, 1.000000, 0.998077, 0.998077]
Miss_counts: [2000, 0, 1000, 500, 500, 500, 3000, 0, 0, 0, 0, 0, 1500, 1000, 0, 0, 500, 1000, 0, 1000, 1000]
Range_probabilities: [0.014698, 0.014755, 0.018732, 0.023851, 0.018759, 0.049089, 0.263239, 0.128640, 0.023874, 0.014755, 0.023874, 0.101131, 0.162847, 0.038573, 0.014755, 0.014755, 0.014741, 0.014726, 0.014755, 0.014726, 0.014726]
Range_scores: [0.996158, 1.000000, 1.269574, 1.616478, 1.271408, 3.323787, 17.840951, 8.718552, 1.618034, 1.000000, 1.618034, 6.854102, 11.036931, 2.614257, 1.000000, 1.000000, 0.999038, 0.998077, 1.000000, 0.998077, 0.998077]
Miss_counts: [2000, 0, 1000, 500, 500, 1000, 3000, 0, 0, 0, 0, 0, 1500, 1000, 0, 0, 500, 1000, 0, 1000, 1000]
Range_probabilities: [0.014699, 0.014755, 0.018733, 0.023852, 0.018760, 0.049044, 0.263251, 0.128646, 0.023875, 0.014755, 0.023875, 0.101135, 0.162855, 0.038575, 0.014755, 0.014755, 0.014741, 0.014727, 0.014755, 0.014727, 0.014727]
Range_scores: [0.996158, 1.000000, 1.269574, 1.614923, 1.271408, 3.323787, 17.840951, 8.718552, 1.618034, 1.000000, 1.618034, 6.854102, 11.036931, 2.614257, 1.000000, 1.000000, 0.999038, 0.998077, 1.000000, 0.998077, 0.998077]
Miss_counts: [2000, 0, 1000, 1000, 500, 1000, 3000, 0, 0, 0, 0, 0, 1500, 1000, 0, 0, 500, 1000, 0, 1000, 1000]
Range_probabilities: [0.014699, 0.014756, 0.018734, 0.023829, 0.018761, 0.049045, 0.263257, 0.128649, 0.023875, 0.014756, 0.023875, 0.101138, 0.162859, 0.038575, 0.014756, 0.014756, 0.014742, 0.014727, 0.014756, 0.014727, 0.014727]
Range_scores: [0.996158, 1.000000, 1.269574, 1.614923, 1.271408, 3.323787, 17.840951, 11.090170, 2.618034, 1.272020, 1.618034, 6.854102, 11.036931, 2.614257, 1.000000, 1.000000, 0.999038, 0.998077, 1.000000, 0.998077, 0.998077]
Miss_counts: [2000, 0, 1000, 1000, 500, 1000, 3000, 0, 0, 0, 0, 0, 1500, 1000, 0, 0, 500, 1000, 0, 1000, 1000]
Range_probabilities: [0.013949, 0.014003, 0.017778, 0.022614, 0.017803, 0.046543, 0.249826, 0.155295, 0.036660, 0.017812, 0.022657, 0.095978, 0.154549, 0.036607, 0.014003, 0.014003, 0.013989, 0.013976, 0.014003, 0.013976, 0.013976]
Range_scores: [0.996158, 1.000000, 1.269574, 1.614923, 1.271408, 3.323787, 17.840951, 11.090170, 2.618034, 1.272020, 1.618034, 6.847509, 11.036931, 2.614257, 1.000000, 1.000000, 0.999038, 0.998077, 1.000000, 0.998077, 0.998077]
Miss_counts: [2000, 0, 1000, 1000, 500, 1000, 3000, 0, 0, 0, 0, 500, 1500, 1000, 0, 0, 500, 1000, 0, 1000, 1000]
Range_probabilities: [0.013950, 0.014004, 0.017779, 0.022616, 0.017805, 0.046547, 0.249849, 0.155309, 0.036664, 0.017814, 0.022659, 0.095894, 0.154564, 0.036611, 0.014004, 0.014004, 0.013991, 0.013977, 0.014004, 0.013977, 0.013977]
Range_scores: [0.996158, 1.000000, 1.269574, 1.614923, 1.271408, 3.323787, 17.840951, 11.090170, 2.615516, 1.272020, 1.618034, 6.847509, 11.036931, 2.614257, 1.000000, 1.000000, 0.999038, 0.998077, 1.000000, 0.998077, 0.998077]
Miss_counts: [2000, 0, 1000, 1000, 500, 1000, 3000, 0, 500, 0, 0, 500, 1500, 1000, 0, 0, 500, 1000, 0, 1000, 1000]
Range_probabilities: [0.013951, 0.014005, 0.017780, 0.022617, 0.017806, 0.046549, 0.249857, 0.155315, 0.036630, 0.017814, 0.022660, 0.095897, 0.154569, 0.036612, 0.014005, 0.014005, 0.013991, 0.013978, 0.014005, 0.013978, 0.013978]
Range_scores: [0.996158, 1.000000, 1.269574, 1.614923, 1.271408, 3.323787, 17.823788, 11.090170, 2.615516, 1.272020, 1.618034, 6.847509, 11.036931, 2.614257, 1.000000, 1.000000, 0.999038, 0.998077, 1.000000, 0.998077, 0.998077]
Miss_counts: [2000, 0, 1000, 1000, 500, 1000, 3500, 0, 500, 0, 0, 500, 1500, 1000, 0, 0, 500, 1000, 0, 1000, 1000]
Range_probabilities: [0.013954, 0.014008, 0.017784, 0.022622, 0.017810, 0.046560, 0.249677, 0.155352, 0.036638, 0.017819, 0.022666, 0.095920, 0.154606, 0.036621, 0.014008, 0.014008, 0.013995, 0.013981, 0.014008, 0.013981, 0.013981]
Range_scores: [0.996158, 1.000000, 1.269574, 1.614923, 1.271408, 3.323787, 17.823788, 11.090170, 2.615516, 1.272020, 2.058171, 11.079502, 14.039193, 2.614257, 1.000000, 1.000000, 0.999038, 0.998077, 1.000000, 0.998077, 0.998077]
Miss_counts: [2000, 0, 1000, 1000, 500, 1000, 3500, 0, 500, 0, 0, 0, 1500, 1000, 0, 0, 500, 1000, 0, 1000, 1000]
Range_probabilities: [0.012600, 0.012648, 0.016058, 0.020426, 0.016081, 0.042040, 0.225441, 0.140272, 0.033082, 0.016089, 0.026032, 0.140137, 0.177573, 0.033066, 0.012648, 0.012648, 0.012636, 0.012624, 0.012648, 0.012624, 0.012624]
Range_scores: [0.996158, 1.000000, 1.269574, 1.614923, 1.271408, 3.323787, 17.823788, 11.090170, 2.615516, 1.272020, 2.058171, 11.079502, 14.025688, 2.614257, 1.000000, 1.000000, 0.999038, 0.998077, 1.000000, 0.998077, 0.998077]
Miss_counts: [2000, 0, 1000, 1000, 500, 1000, 3500, 0, 500, 0, 0, 0, 2000, 1000, 0, 0, 500, 1000, 0, 1000, 1000]
Range_probabilities: [0.012602, 0.012651, 0.016061, 0.020430, 0.016084, 0.042048, 0.225480, 0.140296, 0.033088, 0.016092, 0.026037, 0.140161, 0.177432, 0.033072, 0.012651, 0.012651, 0.012638, 0.012626, 0.012651, 0.012626, 0.012626]
Range_scores: [0.996158, 1.000000, 1.269574, 1.614923, 1.271408, 3.323787, 17.806642, 11.090170, 2.615516, 1.272020, 2.058171, 11.079502, 14.025688, 2.614257, 1.000000, 1.000000, 0.999038, 0.998077, 1.000000, 0.998077, 0.998077]
Miss_counts: [2000, 0, 1000, 1000, 500, 1000, 4000, 0, 500, 0, 0, 0, 2000, 1000, 0, 0, 500, 1000, 0, 1000, 1000]
Range_probabilities: [0.012605, 0.012653, 0.016064, 0.020434, 0.016087, 0.042057, 0.225312, 0.140327, 0.033095, 0.016095, 0.026043, 0.140192, 0.177471, 0.033079, 0.012653, 0.012653, 0.012641, 0.012629, 0.012653, 0.012629, 0.012629]
Range_scores: [0.996158, 1.000000, 1.269574, 1.614923, 1.271408, 3.323787, 17.806642, 11.090170, 2.615516, 1.270796, 2.058171, 11.079502, 14.025688, 2.614257, 1.000000, 1.000000, 0.999038, 0.998077, 1.000000, 0.998077, 0.998077]
Miss_counts: [2000, 0, 1000, 1000, 500, 1000, 4000, 0, 500, 500, 0, 0, 2000, 1000, 0, 0, 500, 1000, 0, 1000, 1000]
Range_probabilities: [0.012605, 0.012653, 0.016064, 0.020434, 0.016088, 0.042057, 0.225315, 0.140329, 0.033095, 0.016080, 0.026043, 0.140194, 0.177473, 0.033079, 0.012653, 0.012653, 0.012641, 0.012629, 0.012653, 0.012629, 0.012629]
Range_scores: [0.996158, 1.000000, 1.269574, 1.614923, 1.271408, 3.323787, 17.806642, 11.090170, 2.615516, 1.270796, 2.058171, 11.068844, 14.025688, 2.614257, 1.000000, 1.000000, 0.999038, 0.998077, 1.000000, 0.998077, 0.998077]
Miss_counts: [2000, 0, 1000, 1000, 500, 1000, 4000, 0, 500, 500, 0, 500, 2000, 1000, 0, 0, 500, 1000, 0, 1000, 1000]
Range_probabilities: [0.012607, 0.012655, 0.016067, 0.020437, 0.016090, 0.042063, 0.225346, 0.140348, 0.033100, 0.016082, 0.026046, 0.140078, 0.177497, 0.033084, 0.012655, 0.012655, 0.012643, 0.012631, 0.012655, 0.012631, 0.012631]
Range_scores: [0.996158, 1.000000, 1.269574, 1.614923, 1.271408, 3.320589, 17.806642, 11.090170, 2.615516, 1.270796, 2.058171, 11.068844, 14.025688, 2.614257, 1.000000, 1.000000, 0.999038, 0.998077, 1.000000, 0.998077, 0.998077]
Miss_counts: [2000, 0, 1000, 1000, 500, 1500, 4000, 0, 500, 500, 0, 500, 2000, 1000, 0, 0, 500, 1000, 0, 1000, 1000]
Range_probabilities: [0.012607, 0.012656, 0.016067, 0.020438, 0.016091, 0.042024, 0.225355, 0.140353, 0.033101, 0.016083, 0.026048, 0.140084, 0.177504, 0.033085, 0.012656, 0.012656, 0.012643, 0.012631, 0.012656, 0.012631, 0.012631]
Range_scores: [0.996158, 1.000000, 1.269574, 1.614923, 1.271408, 3.320589, 17.789513, 11.090170, 2.615516, 1.270796, 2.058171, 11.068844, 14.025688, 2.614257, 1.000000, 1.000000, 0.999038, 0.998077, 1.000000, 0.998077, 0.998077]
Miss_counts: [2000, 0, 1000, 1000, 500, 1500, 4500, 0, 500, 500, 0, 500, 2000, 1000, 0, 0, 500, 1000, 0, 1000, 1000]
Range_probabilities: [0.012610, 0.012658, 0.016071, 0.020442, 0.016094, 0.042033, 0.225187, 0.140384, 0.033108, 0.016086, 0.026053, 0.140114, 0.177543, 0.033092, 0.012658, 0.012658, 0.012646, 0.012634, 0.012658, 0.012634, 0.012634]
Range_scores: [0.996158, 1.000000, 1.269574, 1.614923, 1.271408, 3.320589, 17.780955, 11.090170, 2.615516, 1.270796, 2.058171, 11.068844, 14.025688, 2.614257, 1.000000, 1.000000, 0.999038, 0.998077, 1.000000, 0.998077, 0.998077]
Miss_counts: [2000, 0, 1000, 1000, 500, 1500, 5000, 0, 500, 500, 0, 500, 2000, 1000, 0, 0, 500, 1000, 0, 1000, 1000]
Range_probabilities: [0.012611, 0.012660, 0.016073, 0.020445, 0.016096, 0.042038, 0.225103, 0.140399, 0.033112, 0.016088, 0.026056, 0.140129, 0.177562, 0.033096, 0.012660, 0.012660, 0.012648, 0.012635, 0.012660, 0.012635, 0.012635]
Range_scores: [0.996158, 1.000000, 1.269574, 1.614923, 1.271408, 3.320589, 17.763850, 11.090170, 2.615516, 1.270796, 2.058171, 11.068844, 14.025688, 2.614257, 1.000000, 1.000000, 0.999038, 0.998077, 1.000000, 0.998077, 0.998077]
Miss_counts: [2000, 0, 1000, 1000, 500, 1500, 5500, 0, 500, 500, 0, 500, 2000, 1000, 0, 0, 500, 1000, 0, 1000, 1000]
Range_probabilities: [0.012614, 0.012663, 0.016076, 0.020449, 0.016099, 0.042047, 0.224935, 0.140430, 0.033119, 0.016091, 0.026062, 0.140159, 0.177601, 0.033103, 0.012663, 0.012663, 0.012650, 0.012638, 0.012663, 0.012638, 0.012638]
Range_scores: [0.996158, 1.000000, 1.269574, 1.614923, 1.271408, 3.320589, 17.763850, 11.079502, 2.615516, 1.270796, 2.058171, 11.068844, 14.025688, 2.614257, 1.000000, 1.000000, 0.999038, 0.998077, 1.000000, 0.998077, 0.998077]
Miss_counts: [2000, 0, 1000, 1000, 500, 1500, 5500, 500, 500, 500, 0, 500, 2000, 1000, 0, 0, 500, 1000, 0, 1000, 1000]
Range_probabilities: [0.012616, 0.012664, 0.016078, 0.020452, 0.016101, 0.042053, 0.224966, 0.140313, 0.033123, 0.016094, 0.026065, 0.140178, 0.177625, 0.033108, 0.012664, 0.012664, 0.012652, 0.012640, 0.012664, 0.012640, 0.012640]
Range_scores: [0.996158, 1.000000, 1.269574, 1.614923, 1.271408, 3.320589, 17.763850, 11.079502, 2.615516, 1.270796, 2.058171, 11.068844, 14.012196, 2.614257, 1.000000, 1.000000, 0.999038, 0.998077, 1.000000, 0.998077, 0.998077]
Miss_counts: [2000, 0, 1000, 1000, 500, 1500, 5500, 500, 500, 500, 0, 500, 2500, 1000, 0, 0, 500, 1000, 0, 1000, 1000]
Range_probabilities: [0.012618, 0.012666, 0.016081, 0.020455, 0.016104, 0.042060, 0.225004, 0.140337, 0.033129, 0.016096, 0.026070, 0.140202, 0.177484, 0.033113, 0.012666, 0.012666, 0.012654, 0.012642, 0.012666, 0.012642, 0.012642]
Range_scores: [0.996158, 1.000000, 1.269574, 1.614923, 1.271408, 3.320589, 17.763850, 11.068844, 2.615516, 1.270796, 2.058171, 11.068844, 14.012196, 2.614257, 1.000000, 1.000000, 0.999038, 0.998077, 1.000000, 0.998077, 0.998077]
Miss_counts: [2000, 0, 1000, 1000, 500, 1500, 5500, 1000, 500, 500, 0, 500, 2500, 1000, 0, 0, 500, 1000, 0, 1000, 1000]
Range_probabilities: [0.012619, 0.012668, 0.016083, 0.020458, 0.016106, 0.042066, 0.225034, 0.140221, 0.033134, 0.016099, 0.026073, 0.140221, 0.177508, 0.033118, 0.012668, 0.012668, 0.012656, 0.012644, 0.012668, 0.012644, 0.012644]
Range_scores: [0.996158, 1.000000, 1.269574, 1.614923, 1.271408, 3.320589, 17.763850, 11.058196, 2.615516, 1.270796, 2.058171, 11.068844, 14.012196, 2.614257, 1.000000, 1.000000, 0.999038, 0.998077, 1.000000, 0.998077, 0.998077]
Miss_counts: [2000, 0, 1000, 1000, 500, 1500, 5500, 1500, 500, 500, 0, 500, 2500, 1000, 0, 0, 500, 1000, 0, 1000, 1000]
Range_probabilities: [0.012621, 0.012670, 0.016085, 0.020461, 0.016109, 0.042071, 0.225065, 0.140105, 0.033138, 0.016101, 0.026077, 0.140240, 0.177532, 0.033122, 0.012670, 0.012670, 0.012658, 0.012645, 0.012670, 0.012645, 0.012645]
Range_scores: [0.996158, 1.000000, 1.269574, 1.614923, 1.271408, 3.320589, 17.755304, 11.058196, 2.615516, 1.270796, 2.058171, 11.068844, 14.012196, 2.614257, 1.000000, 1.000000, 0.999038, 0.998077, 1.000000, 0.998077, 0.998077]
Miss_counts: [2000, 0, 1000, 1000, 500, 1500, 6000, 1500, 500, 500, 0, 500, 2500, 1000, 0, 0, 500, 1000, 0, 1000, 1000]
Range_probabilities: [0.012623, 0.012671, 0.016087, 0.020463, 0.016110, 0.042076, 0.224981, 0.140120, 0.033142, 0.016102, 0.026079, 0.140255, 0.177551, 0.033126, 0.012671, 0.012671, 0.012659, 0.012647, 0.012671, 0.012647, 0.012647]
Range_scores: [0.996158, 1.000000, 1.269574, 1.614923, 1.271408, 3.320589, 17.738224, 11.058196, 2.615516, 1.270796, 2.058171, 11.068844, 14.012196, 2.614257, 1.000000, 1.000000, 0.999038, 0.998077, 1.000000, 0.998077, 0.998077]
Miss_counts: [2000, 0, 1000, 1000, 500, 1500, 6500, 1500, 500, 500, 0, 500, 2500, 1000, 0, 0, 500, 1000, 0, 1000, 1000]
Range_probabilities: [0.012625, 0.012674, 0.016090, 0.020467, 0.016114, 0.042085, 0.224813, 0.140151, 0.033149, 0.016106, 0.026085, 0.140286, 0.177590, 0.033133, 0.012674, 0.012674, 0.012662, 0.012650, 0.012674, 0.012650, 0.012650]
Range_scores: [0.996158, 1.000000, 1.269574, 1.614923, 1.271408, 3.320589, 17.738224, 11.058196, 2.615516, 1.270796, 2.058171, 11.068844, 13.998717, 2.614257, 1.000000, 1.000000, 0.999038, 0.998077, 1.000000, 0.998077, 0.998077]
Miss_counts: [2000, 0, 1000, 1000, 500, 1500, 6500, 1500, 500, 500, 0, 500, 3000, 1000, 0, 0, 500, 1000, 0, 1000, 1000]
Range_probabilities: [0.012627, 0.012676, 0.016093, 0.020471, 0.016116, 0.042092, 0.224851, 0.140175, 0.033155, 0.016109, 0.026090, 0.140310, 0.177449, 0.033139, 0.012676, 0.012676, 0.012664, 0.012652, 0.012676, 0.012652, 0.012652]
Range_scores: [0.996158, 1.000000, 1.269574, 1.614923, 1.271408, 3.320589, 17.738224, 11.058196, 2.615516, 1.270796, 2.058171, 14.079787, 22.650399, 3.325387, 1.000000, 1.000000, 0.999038, 0.998077, 1.000000, 0.998077, 0.998077]
Miss_counts: [2000, 0, 1000, 1000, 500, 1500, 6500, 1500, 500, 500, 0, 500, 0, 1000, 0, 0, 500, 1000, 0, 1000, 1000]
Range_probabilities: [0.010915, 0.010957, 0.013911, 0.017695, 0.013931, 0.036385, 0.194365, 0.121169, 0.028659, 0.013925, 0.022552, 0.154278, 0.248190, 0.036438, 0.010957, 0.010957, 0.010947, 0.010936, 0.010957, 0.010936, 0.010936]
Range_scores: [0.996158, 1.000000, 1.269574, 1.614923, 1.271408, 3.320589, 17.738224, 11.058196, 2.615516, 1.270796, 2.058171, 14.079787, 22.639502, 3.325387, 1.000000, 1.000000, 0.999038, 0.998077, 1.000000, 0.998077, 0.998077]
Miss_counts: [2000, 0, 1000, 1000, 500, 1500, 6500, 1500, 500, 500, 0, 500, 500, 1000, 0, 0, 500, 1000, 0, 1000, 1000]
Range_probabilities: [0.010917, 0.010959, 0.013913, 0.017697, 0.013933, 0.036389, 0.194388, 0.121184, 0.028663, 0.013926, 0.022555, 0.154296, 0.248100, 0.036442, 0.010959, 0.010959, 0.010948, 0.010938, 0.010959, 0.010938, 0.010938]
Range_scores: [0.996158, 1.000000, 1.269574, 1.614923, 1.271408, 3.320589, 17.738224, 11.058196, 2.613000, 1.270796, 2.058171, 14.079787, 22.639502, 3.325387, 1.000000, 1.000000, 0.999038, 0.998077, 1.000000, 0.998077, 0.998077]
Miss_counts: [2000, 0, 1000, 1000, 500, 1500, 6500, 1500, 1000, 500, 0, 500, 500, 1000, 0, 0, 500, 1000, 0, 1000, 1000]
Range_probabilities: [0.010917, 0.010959, 0.013913, 0.017698, 0.013933, 0.036390, 0.194394, 0.121187, 0.028636, 0.013927, 0.022556, 0.154301, 0.248107, 0.036443, 0.010959, 0.010959, 0.010948, 0.010938, 0.010959, 0.010938, 0.010938]
Range_scores: [0.996158, 1.000000, 1.269574, 1.614923, 1.271408, 3.320589, 17.738224, 11.058196, 2.613000, 1.270796, 2.058171, 14.079787, 22.639502, 3.325387, 1.000000, 1.000000, 0.999038, 0.997117, 1.000000, 0.998077, 0.998077]
Miss_counts: [2000, 0, 1000, 1000, 500, 1500, 6500, 1500, 1000, 500, 0, 500, 500, 1000, 0, 0, 500, 1500, 0, 1000, 1000]
Range_probabilities: [0.010917, 0.010959, 0.013913, 0.017698, 0.013934, 0.036391, 0.194396, 0.121188, 0.028636, 0.013927, 0.022556, 0.154302, 0.248110, 0.036443, 0.010959, 0.010959, 0.010949, 0.010928, 0.010959, 0.010938, 0.010938]
Range_scores: [0.995199, 1.000000, 1.269574, 1.614923, 1.271408, 3.320589, 17.738224, 11.058196, 2.613000, 1.270796, 2.058171, 14.079787, 22.639502, 3.325387, 1.000000, 1.000000, 0.999038, 0.997117, 1.000000, 0.998077, 0.998077]
Miss_counts: [2500, 0, 1000, 1000, 500, 1500, 6500, 1500, 1000, 500, 0, 500, 500, 1000, 0, 0, 500, 1500, 0, 1000, 1000]
Range_probabilities: [0.010907, 0.010959, 0.013914, 0.017698, 0.013934, 0.036391, 0.194398, 0.121190, 0.028637, 0.013927, 0.022556, 0.154304, 0.248112, 0.036444, 0.010959, 0.010959, 0.010949, 0.010928, 0.010959, 0.010938, 0.010938]
Range_scores: [0.995199, 1.000000, 1.269574, 1.614923, 1.271408, 3.320589, 17.738224, 11.058196, 2.613000, 1.270796, 2.058171, 17.909765, 36.631484, 4.229957, 1.000000, 1.000000, 0.999038, 0.997117, 1.000000, 0.998077, 0.998077]
Miss_counts: [2500, 0, 1000, 1000, 500, 1500, 6500, 1500, 1000, 500, 0, 500, 0, 1000, 0, 0, 500, 1500, 0, 1000, 1000]
Range_probabilities: [0.009049, 0.009093, 0.011544, 0.014685, 0.011561, 0.030194, 0.161295, 0.100553, 0.023760, 0.011555, 0.018715, 0.162855, 0.333093, 0.038463, 0.009093, 0.009093, 0.009084, 0.009067, 0.009093, 0.009076, 0.009076]
Range_scores: [0.995199, 1.000000, 1.269574, 1.614923, 1.271408, 3.320589, 17.738224, 11.058196, 2.613000, 1.270796, 2.058171, 17.892537, 36.631484, 4.229957, 1.000000, 1.000000, 0.999038, 0.997117, 1.000000, 0.998077, 0.998077]
Miss_counts: [2500, 0, 1000, 1000, 500, 1500, 6500, 1500, 1000, 500, 0, 1000, 0, 1000, 0, 0, 500, 1500, 0, 1000, 1000]
Range_probabilities: [0.009051, 0.009095, 0.011546, 0.014687, 0.011563, 0.030199, 0.161321, 0.100569, 0.023764, 0.011557, 0.018718, 0.162724, 0.333146, 0.038469, 0.009095, 0.009095, 0.009086, 0.009068, 0.009095, 0.009077, 0.009077]
Range_scores: [0.995199, 1.000000, 1.269574, 1.614923, 1.271408, 3.320589, 17.738224, 11.058196, 2.613000, 1.270796, 2.058171, 22.759658, 59.270986, 5.380588, 1.000000, 1.000000, 0.999038, 0.997117, 1.000000, 0.998077, 0.998077]
Miss_counts: [2500, 0, 1000, 1000, 500, 1500, 6500, 1500, 1000, 500, 0, 1000, 0, 1000, 0, 0, 500, 1500, 0, 1000, 1000]
Range_probabilities: [0.007180, 0.007214, 0.009159, 0.011651, 0.009172, 0.023956, 0.127969, 0.079777, 0.018851, 0.009168, 0.014848, 0.164195, 0.427599, 0.038817, 0.007214, 0.007214, 0.007207, 0.007193, 0.007214, 0.007200, 0.007200]
Range_scores: [0.995199, 1.000000, 1.269574, 1.614923, 1.271408, 3.320589, 17.738224, 11.058196, 2.613000, 1.270796, 2.058171, 22.759658, 59.213970, 5.380588, 1.000000, 1.000000, 0.999038, 0.997117, 1.000000, 0.998077, 0.998077]
Miss_counts: [2500, 0, 1000, 1000, 500, 1500, 6500, 1500, 1000, 500, 0, 1000, 500, 1000, 0, 0, 500, 1500, 0, 1000, 1000]
Range_probabilities: [0.007183, 0.007217, 0.009163, 0.011655, 0.009176, 0.023966, 0.128021, 0.079810, 0.018859, 0.009172, 0.014854, 0.164263, 0.427363, 0.038833, 0.007217, 0.007217, 0.007210, 0.007196, 0.007217, 0.007203, 0.007203]
Range_scores: [0.995199, 1.000000, 1.269574, 1.614923, 1.271408, 3.320589, 17.738224, 11.058196, 2.613000, 1.270796, 2.058171, 28.950732, 95.810216, 6.844214, 1.000000, 1.000000, 0.999038, 0.997117, 1.000000, 0.998077, 0.998077]
Miss_counts: [2500, 0, 1000, 1000, 500, 1500, 6500, 1500, 1000, 500, 0, 1000, 0, 1000, 0, 0, 500, 1500, 0, 1000, 1000]
Range_probabilities: [0.005444, 0.005470, 0.006945, 0.008834, 0.006955, 0.018164, 0.097032, 0.060491, 0.014294, 0.006952, 0.011259, 0.158367, 0.524104, 0.037439, 0.005470, 0.005470, 0.005465, 0.005454, 0.005470, 0.005460, 0.005460]
Range_scores: [0.995199, 1.000000, 1.269574, 1.614923, 1.271408, 3.320589, 17.738224, 11.058196, 2.613000, 1.270796, 2.058171, 28.950732, 95.718050, 6.844214, 1.000000, 1.000000, 0.999038, 0.997117, 1.000000, 0.998077, 0.998077]
Miss_counts: [2500, 0, 1000, 1000, 500, 1500, 6500, 1500, 1000, 500, 0, 1000, 500, 1000, 0, 0, 500, 1500, 0, 1000, 1000]
Range_probabilities: [0.005447, 0.005473, 0.006948, 0.008838, 0.006958, 0.018174, 0.097081, 0.060521, 0.014301, 0.006955, 0.011264, 0.158447, 0.523864, 0.037458, 0.005473, 0.005473, 0.005468, 0.005457, 0.005473, 0.005462, 0.005462]
Range_scores: [0.995199, 1.000000, 1.269574, 1.614923, 1.271408, 3.320589, 17.721161, 11.058196, 2.613000, 1.270796, 2.058171, 28.950732, 95.718050, 6.844214, 1.000000, 1.000000, 0.999038, 0.997117, 1.000000, 0.998077, 0.998077]
Miss_counts: [2500, 0, 1000, 1000, 500, 1500, 7000, 1500, 1000, 500, 0, 1000, 500, 1000, 0, 0, 500, 1500, 0, 1000, 1000]
Range_probabilities: [0.005447, 0.005474, 0.006949, 0.008839, 0.006959, 0.018175, 0.096997, 0.060527, 0.014302, 0.006956, 0.011265, 0.158462, 0.523913, 0.037462, 0.005474, 0.005474, 0.005468, 0.005458, 0.005474, 0.005463, 0.005463]
Range_scores: [0.995199, 1.000000, 1.269574, 1.614923, 1.271408, 3.320589, 17.721161, 11.058196, 2.613000, 1.270796, 2.058171, 28.950732, 95.718050, 6.844214, 1.000000, 1.000000, 0.999038, 0.997117, 1.000000, 0.998077, 0.997117]
