Ranges: [0.000040-0.000065, 0.000065-0.000105, 0.000105-0.000171, 0.000171-0.000276, 0.000276-0.000447, 0.000447-0.000723, 0.000723-0.001169, 0.001169-0.001892, 0.001892-0.003061, 0.003061-0.004953, 0.004953-0.008014, 0.008014-0.012967, 0.012967-0.020981, 0.020981-0.033948, 0.033948-0.054929, 0.054929-0.088877, 0.088877-0.143806, 0.143806-0.232684, 0.232684-0.376490, 0.376490-0.609174, 0.609174-0.985664, 0.985664-0.999960]
Range_scores: [0.945709, 0.942982, 0.935750, 0.936200, 1.184578, 1.498130, 1.193734, 0.931706, 0.952102, 0.940264, 0.935750, 0.938455, 0.946164, 0.944799, 0.929467, 0.943890, 0.933950, 0.948443, 0.943890, 0.938455, 0.938455, 0.932154]
Miss_counts: [29000, 30500, 34500, 34500, 37000, 40000, 33000, 37000, 25500, 32500, 34500, 33000, 29000, 30000, 38000, 30000, 35500, 27500, 30000, 33000, 33000, 36500]
Range_probabilities: [0.043511, 0.043385, 0.043053, 0.043073, 0.054501, 0.068927, 0.054922, 0.042867, 0.043805, 0.043260, 0.043053, 0.043177, 0.043532, 0.043469, 0.042764, 0.043427, 0.042970, 0.043637, 0.043427, 0.043177, 0.043177, 0.042887]
Range_scores: [0.945709, 0.942982, 0.935750, 0.936200, 1.183438, 1.498130, 1.193734, 0.931706, 0.952102, 0.940264, 0.935750, 0.938455, 0.946164, 0.944799, 0.929467, 0.943890, 0.933950, 0.948443, 0.943890, 0.938455, 0.938455, 0.932154]
Miss_counts: [29000, 30500, 34500, 34500, 37500, 40000, 33000, 37000, 25500, 32500, 34500, 33000, 29000, 30000, 38000, 30000, 35500, 27500, 30000, 33000, 33000, 36500]
Range_probabilities: [0.043513, 0.043388, 0.043055, 0.043076, 0.054451, 0.068931, 0.054925, 0.042869, 0.043807, 0.043263, 0.043055, 0.043179, 0.043534, 0.043471, 0.042766, 0.043429, 0.042972, 0.043639, 0.043429, 0.043179, 0.043179, 0.042889]
Range_scores: [0.945709, 0.942075, 0.935750, 0.936200, 1.183438, 1.498130, 1.193734, 0.931706, 0.952102, 0.940264, 0.935750, 0.938455, 0.946164, 0.944799, 0.929467, 0.943890, 0.933950, 0.948443, 0.943890, 0.938455, 0.938455, 0.932154]
Miss_counts: [29000, 31000, 34500, 34500, 37500, 40000, 33000, 37000, 25500, 32500, 34500, 33000, 29000, 30000, 38000, 30000, 35500, 27500, 30000, 33000, 33000, 36500]
Range_probabilities: [0.043515, 0.043348, 0.043057, 0.043077, 0.054454, 0.068933, 0.054927, 0.042871, 0.043809, 0.043264, 0.043057, 0.043181, 0.043536, 0.043473, 0.042768, 0.043431, 0.042974, 0.043641, 0.043431, 0.043181, 0.043181, 0.042891]
Range_scores: [0.945709, 0.942075, 0.935750, 0.935300, 1.183438, 1.498130, 1.193734, 0.931706, 0.952102, 0.940264, 0.935750, 0.938455, 0.946164, 0.944799, 0.929467, 0.943890, 0.933950, 0.948443, 0.943890, 0.938455, 0.938455, 0.932154]
Miss_counts: [29000, 31000, 34500, 35000, 37500, 40000, 33000, 37000, 25500, 32500, 34500, 33000, 29000, 30000, 38000, 30000, 35500, 27500, 30000, 33000, 33000, 36500]
Range_probabilities: [0.043517, 0.043350, 0.043058, 0.043038, 0.054456, 0.068936, 0.054930, 0.042872, 0.043811, 0.043266, 0.043058, 0.043183, 0.043538, 0.043475, 0.042769, 0.043433, 0.042976, 0.043643, 0.043433, 0.043183, 0.043183, 0.042893]
Range_scores: [0.945709, 0.942075, 0.935750, 0.935300, 1.183438, 1.498130, 1.193734, 0.931706, 0.952102, 0.940264, 0.934850, 0.938455, 0.946164, 0.944799, 0.929467, 0.943890, 0.933950, 0.948443, 0.943890, 0.938455, 0.938455, 0.932154]
Miss_counts: [29000, 31000, 34500, 35000, 37500, 40000, 33000, 37000, 25500, 32500, 35000, 33000, 29000, 30000, 38000, 30000, 35500, 27500, 30000, 33000, 33000, 36500]
Range_probabilities: [0.043519, 0.043351, 0.043060, 0.043040, 0.054458, 0.068939, 0.054932, 0.042874, 0.043813, 0.043268, 0.043019, 0.043185, 0.043539, 0.043477, 0.042771, 0.043435, 0.042977, 0.043644, 0.043435, 0.043185, 0.043185, 0.042895]
Range_scores: [0.945709, 0.942075, 0.935750, 0.935300, 1.183438, 1.498130, 1.193734, 0.931706, 0.952102, 0.939359, 0.934850, 0.938455, 0.946164, 0.944799, 0.929467, 0.943890, 0.933950, 0.948443, 0.943890, 0.938455, 0.938455, 0.932154]
Miss_counts: [29000, 31000, 34500, 35000, 37500, 40000, 33000, 37000, 25500, 33000, 35000, 33000, 29000, 30000, 38000, 30000, 35500, 27500, 30000, 33000, 33000, 36500]
Range_probabilities: [0.043520, 0.043353, 0.043062, 0.043041, 0.054460, 0.068942, 0.054934, 0.042876, 0.043815, 0.043228, 0.043021, 0.043187, 0.043541, 0.043478, 0.042773, 0.043437, 0.042979, 0.043646, 0.043437, 0.043187, 0.043187, 0.042897]
Range_scores: [0.945709, 0.942075, 0.935750, 0.935300, 1.183438, 1.498130, 1.192585, 0.931706, 0.952102, 0.939359, 0.934850, 0.938455, 0.946164, 0.944799, 0.929467, 0.943890, 0.933950, 0.948443, 0.943890, 0.938455, 0.938455, 0.932154]
Miss_counts: [29000, 31000, 34500, 35000, 37500, 40000, 33500, 37000, 25500, 33000, 35000, 33000, 29000, 30000, 38000, 30000, 35500, 27500, 30000, 33000, 33000, 36500]
Range_probabilities: [0.043523, 0.043355, 0.043064, 0.043044, 0.054463, 0.068946, 0.054884, 0.042878, 0.043817, 0.043230, 0.043023, 0.043189, 0.043544, 0.043481, 0.042775, 0.043439, 0.042981, 0.043648, 0.043439, 0.043189, 0.043189, 0.042899]
Range_scores: [0.945709, 0.942075, 0.935750, 0.935300, 1.183438, 1.498130, 1.192585, 0.931706, 0.952102, 0.939359, 0.934850, 0.938455, 0.946164, 0.944799, 0.929467, 0.943890, 0.933950, 0.948443, 0.942982, 0.938455, 0.938455, 0.932154]
Miss_counts: [29000, 31000, 34500, 35000, 37500, 40000, 33500, 37000, 25500, 33000, 35000, 33000, 29000, 30000, 38000, 30000, 35500, 27500, 30500, 33000, 33000, 36500]
Range_probabilities: [0.043524, 0.043357, 0.043066, 0.043045, 0.054466, 0.068949, 0.054886, 0.042880, 0.043819, 0.043232, 0.043025, 0.043191, 0.043545, 0.043483, 0.042777, 0.043441, 0.042983, 0.043650, 0.043399, 0.043191, 0.043191, 0.042901]
Range_scores: [0.945709, 0.942075, 0.935750, 0.935300, 1.183438, 1.498130, 1.192585, 0.931706, 0.952102, 0.939359, 0.934850, 0.938455, 0.946164, 0.944799, 0.929467, 0.943890, 0.933950, 0.948443, 0.942982, 0.937553, 0.938455, 0.932154]
Miss_counts: [29000, 31000, 34500, 35000, 37500, 40000, 33500, 37000, 25500, 33000, 35000, 33000, 29000, 30000, 38000, 30000, 35500, 27500, 30500, 33500, 33000, 36500]
Range_probabilities: [0.043526, 0.043359, 0.043068, 0.043047, 0.054468, 0.068951, 0.054889, 0.042882, 0.043820, 0.043234, 0.043026, 0.043192, 0.043547, 0.043484, 0.042779, 0.043443, 0.042985, 0.043652, 0.043401, 0.043151, 0.043192, 0.042902]
Range_scores: [0.945709, 0.942075, 0.935750, 0.935300, 1.183438, 1.498130, 1.192585, 0.931706, 0.952102, 0.939359, 0.934850, 0.938455, 0.946164, 0.944799, 0.929467, 0.943890, 0.933052, 0.948443, 0.942982, 0.937553, 0.938455, 0.932154]
Miss_counts: [29000, 31000, 34500, 35000, 37500, 40000, 33500, 37000, 25500, 33000, 35000, 33000, 29000, 30000, 38000, 30000, 36000, 27500, 30500, 33500, 33000, 36500]
Range_probabilities: [0.043528, 0.043361, 0.043070, 0.043049, 0.054470, 0.068954, 0.054891, 0.042884, 0.043822, 0.043236, 0.043028, 0.043194, 0.043549, 0.043486, 0.042780, 0.043444, 0.042945, 0.043654, 0.043403, 0.043153, 0.043194, 0.042904]
Range_scores: [0.945709, 0.942075, 0.934850, 0.935300, 1.183438, 1.498130, 1.192585, 0.931706, 0.952102, 0.939359, 0.934850, 0.938455, 0.946164, 0.944799, 0.929467, 0.943890, 0.933052, 0.948443, 0.942982, 0.937553, 0.938455, 0.932154]
Miss_counts: [29000, 31000, 35000, 35000, 37500, 40000, 33500, 37000, 25500, 33000, 35000, 33000, 29000, 30000, 38000, 30000, 36000, 27500, 30500, 33500, 33000, 36500]
Range_probabilities: [0.043530, 0.043363, 0.043030, 0.043051, 0.054472, 0.068957, 0.054893, 0.042885, 0.043824, 0.043238, 0.043030, 0.043196, 0.043551, 0.043488, 0.042782, 0.043446, 0.042947, 0.043656, 0.043404, 0.043154, 0.043196, 0.042906]
Range_scores: [0.945709, 0.942075, 0.934850, 0.935300, 1.183438, 1.498130, 1.192585, 0.931706, 0.952102, 0.939359, 0.933950, 0.938455, 0.946164, 0.944799, 0.929467, 0.943890, 0.933052, 0.948443, 0.942982, 0.937553, 0.938455, 0.932154]
Miss_counts: [29000, 31000, 35000, 35000, 37500, 40000, 33500, 37000, 25500, 33000, 35500, 33000, 29000, 30000, 38000, 30000, 36000, 27500, 30500, 33500, 33000, 36500]
Range_probabilities: [0.043532, 0.043364, 0.043032, 0.043053, 0.054475, 0.068960, 0.054896, 0.042887, 0.043826, 0.043239, 0.042990, 0.043198, 0.043553, 0.043490, 0.042784, 0.043448, 0.042949, 0.043658, 0.043406, 0.043156, 0.043198, 0.042908]
Range_scores: [0.945709, 0.941169, 0.934850, 0.935300, 1.183438, 1.498130, 1.192585, 0.931706, 0.952102, 0.939359, 0.933950, 0.938455, 0.946164, 0.944799, 0.929467, 0.943890, 0.933052, 0.948443, 0.942982, 0.937553, 0.938455, 0.932154]
Miss_counts: [29000, 31500, 35000, 35000, 37500, 40000, 33500, 37000, 25500, 33000, 35500, 33000, 29000, 30000, 38000, 30000, 36000, 27500, 30500, 33500, 33000, 36500]
Range_probabilities: [0.043533, 0.043324, 0.043034, 0.043054, 0.054477, 0.068963, 0.054898, 0.042889, 0.043828, 0.043241, 0.042992, 0.043200, 0.043554, 0.043492, 0.042786, 0.043450, 0.042951, 0.043659, 0.043408, 0.043158, 0.043200, 0.042910]
Range_scores: [0.945709, 0.941169, 0.934850, 0.935300, 1.183438, 1.498130, 1.192585, 0.931706, 0.952102, 0.939359, 0.933950, 0.938455, 0.945254, 0.944799, 0.929467, 0.943890, 0.933052, 0.948443, 0.942982, 0.937553, 0.938455, 0.932154]
Miss_counts: [29000, 31500, 35000, 35000, 37500, 40000, 33500, 37000, 25500, 33000, 35500, 33000, 29500, 30000, 38000, 30000, 36000, 27500, 30500, 33500, 33000, 36500]
Range_probabilities: [0.043535, 0.043326, 0.043035, 0.043056, 0.054479, 0.068966, 0.054900, 0.042891, 0.043830, 0.043243, 0.042994, 0.043201, 0.043514, 0.043493, 0.042788, 0.043452, 0.042953, 0.043661, 0.043410, 0.043160, 0.043201, 0.042911]
Range_scores: [0.945709, 0.941169, 0.934850, 0.935300, 1.183438, 1.498130, 1.192585, 0.931706, 0.952102, 0.939359, 0.933950, 0.937553, 0.945254, 0.944799, 0.929467, 0.943890, 0.933052, 0.948443, 0.942982, 0.937553, 0.938455, 0.932154]
Miss_counts: [29000, 31500, 35000, 35000, 37500, 40000, 33500, 37000, 25500, 33000, 35500, 33500, 29500, 30000, 38000, 30000, 36000, 27500, 30500, 33500, 33000, 36500]
Range_probabilities: [0.043537, 0.043328, 0.043037, 0.043058, 0.054481, 0.068969, 0.054902, 0.042892, 0.043831, 0.043245, 0.042996, 0.043162, 0.043516, 0.043495, 0.042789, 0.043453, 0.042954, 0.043663, 0.043412, 0.043162, 0.043203, 0.042913]
Range_scores: [0.945709, 0.941169, 0.934850, 0.935300, 1.183438, 1.496689, 1.192585, 0.931706, 0.952102, 0.939359, 0.933950, 0.937553, 0.945254, 0.944799, 0.929467, 0.943890, 0.933052, 0.948443, 0.942982, 0.937553, 0.938455, 0.932154]
Miss_counts: [29000, 31500, 35000, 35000, 37500, 40500, 33500, 37000, 25500, 33000, 35500, 33500, 29500, 30000, 38000, 30000, 36000, 27500, 30500, 33500, 33000, 36500]
Range_probabilities: [0.043540, 0.043331, 0.043040, 0.043061, 0.054485, 0.068907, 0.054906, 0.042895, 0.043834, 0.043248, 0.042999, 0.043164, 0.043519, 0.043498, 0.042792, 0.043456, 0.042957, 0.043666, 0.043414, 0.043164, 0.043206, 0.042916]
Range_scores: [0.945709, 0.941169, 0.934850, 0.935300, 1.182300, 1.496689, 1.192585, 0.931706, 0.952102, 0.939359, 0.933950, 0.937553, 0.945254, 0.944799, 0.929467, 0.943890, 0.933052, 0.948443, 0.942982, 0.937553, 0.938455, 0.932154]
Miss_counts: [29000, 31500, 35000, 35000, 38000, 40500, 33500, 37000, 25500, 33000, 35500, 33500, 29500, 30000, 38000, 30000, 36000, 27500, 30500, 33500, 33000, 36500]
Range_probabilities: [0.043542, 0.043333, 0.043042, 0.043063, 0.054435, 0.068911, 0.054909, 0.042898, 0.043837, 0.043250, 0.043001, 0.043167, 0.043521, 0.043500, 0.042794, 0.043459, 0.042960, 0.043668, 0.043417, 0.043167, 0.043208, 0.042918]
Range_scores: [0.945709, 0.941169, 0.934850, 0.935300, 1.182300, 1.496689, 1.192585, 0.931706, 0.952102, 0.939359, 0.933950, 0.937553, 0.945254, 0.944799, 0.929467, 0.943890, 0.933052, 0.947531, 0.942982, 0.937553, 0.938455, 0.932154]
Miss_counts: [29000, 31500, 35000, 35000, 38000, 40500, 33500, 37000, 25500, 33000, 35500, 33500, 29500, 30000, 38000, 30000, 36000, 28000, 30500, 33500, 33000, 36500]
Range_probabilities: [0.043544, 0.043335, 0.043044, 0.043065, 0.054438, 0.068913, 0.054911, 0.042899, 0.043838, 0.043252, 0.043003, 0.043169, 0.043523, 0.043502, 0.042796, 0.043460, 0.042961, 0.043628, 0.043419, 0.043169, 0.043210, 0.042920]
Range_scores: [0.945709, 0.941169, 0.934850, 0.935300, 1.182300, 1.496689, 1.192585, 0.931706, 0.952102, 0.939359, 0.933950, 0.937553, 0.945254, 0.944799, 0.929467, 0.942982, 0.933052, 0.947531, 0.942982, 0.937553, 0.938455, 0.932154]
Miss_counts: [29000, 31500, 35000, 35000, 38000, 40500, 33500, 37000, 25500, 33000, 35500, 33500, 29500, 30000, 38000, 30500, 36000, 28000, 30500, 33500, 33000, 36500]
Range_probabilities: [0.043546, 0.043337, 0.043046, 0.043067, 0.054440, 0.068916, 0.054914, 0.042901, 0.043840, 0.043254, 0.043005, 0.043170, 0.043525, 0.043504, 0.042798, 0.043420, 0.042963, 0.043630, 0.043420, 0.043170, 0.043212, 0.042922]
Range_scores: [0.945709, 0.941169, 0.934850, 0.935300, 1.182300, 1.496689, 1.192585, 0.931706, 0.952102, 0.939359, 0.933950, 0.937553, 0.945254, 0.944799, 0.929467, 0.942982, 0.933052, 0.946619, 0.942982, 0.937553, 0.938455, 0.932154]
Miss_counts: [29000, 31500, 35000, 35000, 38000, 40500, 33500, 37000, 25500, 33000, 35500, 33500, 29500, 30000, 38000, 30500, 36000, 28500, 30500, 33500, 33000, 36500]
Range_probabilities: [0.043548, 0.043339, 0.043048, 0.043068, 0.054442, 0.068919, 0.054916, 0.042903, 0.043842, 0.043255, 0.043006, 0.043172, 0.043527, 0.043506, 0.042800, 0.043422, 0.042965, 0.043590, 0.043422, 0.043172, 0.043214, 0.042924]
Range_scores: [0.945709, 0.941169, 0.934850, 0.935300, 1.182300, 1.496689, 1.192585, 0.931706, 0.952102, 0.939359, 0.933950, 0.937553, 0.945254, 0.944799, 0.929467, 0.942982, 0.933052, 0.946619, 0.942075, 0.937553, 0.938455, 0.932154]
Miss_counts: [29000, 31500, 35000, 35000, 38000, 40500, 33500, 37000, 25500, 33000, 35500, 33500, 29500, 30000, 38000, 30500, 36000, 28500, 31000, 33500, 33000, 36500]
Range_probabilities: [0.043550, 0.043341, 0.043050, 0.043070, 0.054445, 0.068922, 0.054918, 0.042905, 0.043844, 0.043257, 0.043008, 0.043174, 0.043529, 0.043508, 0.042802, 0.043424, 0.042967, 0.043592, 0.043382, 0.043174, 0.043216, 0.042925]
Range_scores: [0.945709, 0.941169, 0.934850, 0.935300, 1.182300, 1.496689, 1.192585, 0.931706, 0.952102, 0.939359, 0.933950, 0.937553, 0.945254, 0.944799, 0.929467, 0.942982, 0.933052, 0.946619, 0.942075, 0.936651, 0.938455, 0.932154]
Miss_counts: [29000, 31500, 35000, 35000, 38000, 40500, 33500, 37000, 25500, 33000, 35500, 33500, 29500, 30000, 38000, 30500, 36000, 28500, 31000, 34000, 33000, 36500]
Range_probabilities: [0.043551, 0.043342, 0.043051, 0.043072, 0.054447, 0.068925, 0.054920, 0.042907, 0.043846, 0.043259, 0.043010, 0.043176, 0.043530, 0.043509, 0.042803, 0.043426, 0.042969, 0.043593, 0.043384, 0.043134, 0.043217, 0.042927]
Range_scores: [0.945709, 0.941169, 0.934850, 0.935300, 1.182300, 1.496689, 1.192585, 0.931706, 0.952102, 0.939359, 0.933950, 0.936651, 0.945254, 0.944799, 0.929467, 0.942982, 0.933052, 0.946619, 0.942075, 0.936651, 0.938455, 0.932154]
Miss_counts: [29000, 31500, 35000, 35000, 38000, 40500, 33500, 37000, 25500, 33000, 35500, 34000, 29500, 30000, 38000, 30500, 36000, 28500, 31000, 34000, 33000, 36500]
Range_probabilities: [0.043553, 0.043344, 0.043053, 0.043074, 0.054449, 0.068928, 0.054923, 0.042908, 0.043848, 0.043261, 0.043012, 0.043136, 0.043532, 0.043511, 0.042805, 0.043428, 0.042970, 0.043595, 0.043386, 0.043136, 0.043219, 0.042929]
Range_scores: [0.945709, 0.941169, 0.934850, 0.935300, 1.182300, 1.496689, 1.192585, 0.931706, 0.952102, 0.939359, 0.933052, 0.936651, 0.945254, 0.944799, 0.929467, 0.942982, 0.933052, 0.946619, 0.942075, 0.936651, 0.938455, 0.932154]
Miss_counts: [29000, 31500, 35000, 35000, 38000, 40500, 33500, 37000, 25500, 33000, 36000, 34000, 29500, 30000, 38000, 30500, 36000, 28500, 31000, 34000, 33000, 36500]
Range_probabilities: [0.043555, 0.043346, 0.043055, 0.043076, 0.054451, 0.068931, 0.054925, 0.042910, 0.043849, 0.043263, 0.042972, 0.043138, 0.043534, 0.043513, 0.042807, 0.043429, 0.042972, 0.043597, 0.043388, 0.043138, 0.043221, 0.042931]
Range_scores: [0.945709, 0.941169, 0.934850, 0.934400, 1.182300, 1.496689, 1.192585, 0.931706, 0.952102, 0.939359, 0.933052, 0.936651, 0.945254, 0.944799, 0.929467, 0.942982, 0.933052, 0.946619, 0.942075, 0.936651, 0.938455, 0.932154]
Miss_counts: [29000, 31500, 35000, 35500, 38000, 40500, 33500, 37000, 25500, 33000, 36000, 34000, 29500, 30000, 38000, 30500, 36000, 28500, 31000, 34000, 33000, 36500]
Range_probabilities: [0.043557, 0.043348, 0.043057, 0.043036, 0.054454, 0.068933, 0.054927, 0.042912, 0.043851, 0.043264, 0.042974, 0.043140, 0.043536, 0.043515, 0.042809, 0.043431, 0.042974, 0.043599, 0.043389, 0.043140, 0.043223, 0.042933]
Range_scores: [0.945709, 0.940264, 0.934850, 0.934400, 1.182300, 1.496689, 1.192585, 0.931706, 0.952102, 0.939359, 0.933052, 0.936651, 0.945254, 0.944799, 0.929467, 0.942982, 0.933052, 0.946619, 0.942075, 0.936651, 0.938455, 0.932154]
Miss_counts: [29000, 32000, 35000, 35500, 38000, 40500, 33500, 37000, 25500, 33000, 36000, 34000, 29500, 30000, 38000, 30500, 36000, 28500, 31000, 34000, 33000, 36500]
Range_probabilities: [0.043559, 0.043308, 0.043058, 0.043038, 0.054456, 0.068936, 0.054930, 0.042914, 0.043853, 0.043266, 0.042976, 0.043141, 0.043538, 0.043517, 0.042811, 0.043433, 0.042976, 0.043601, 0.043391, 0.043141, 0.043225, 0.042934]
Range_scores: [0.944799, 0.940264, 0.934850, 0.934400, 1.182300, 1.496689, 1.192585, 0.931706, 0.952102, 0.939359, 0.933052, 0.936651, 0.945254, 0.944799, 0.929467, 0.942982, 0.933052, 0.946619, 0.942075, 0.936651, 0.938455, 0.932154]
Miss_counts: [29500, 32000, 35000, 35500, 38000, 40500, 33500, 37000, 25500, 33000, 36000, 34000, 29500, 30000, 38000, 30500, 36000, 28500, 31000, 34000, 33000, 36500]
Range_probabilities: [0.043519, 0.043310, 0.043060, 0.043040, 0.054458, 0.068939, 0.054932, 0.042915, 0.043855, 0.043268, 0.042977, 0.043143, 0.043539, 0.043519, 0.042812, 0.043435, 0.042977, 0.043602, 0.043393, 0.043143, 0.043226, 0.042936]
Range_scores: [0.944799, 0.940264, 0.934850, 0.934400, 1.182300, 1.496689, 1.192585, 0.931706, 0.951186, 0.939359, 0.933052, 0.936651, 0.945254, 0.944799, 0.929467, 0.942982, 0.933052, 0.946619, 0.942075, 0.936651, 0.938455, 0.932154]
Miss_counts: [29500, 32000, 35000, 35500, 38000, 40500, 33500, 37000, 26000, 33000, 36000, 34000, 29500, 30000, 38000, 30500, 36000, 28500, 31000, 34000, 33000, 36500]
Range_probabilities: [0.043520, 0.043311, 0.043062, 0.043041, 0.054460, 0.068942, 0.054934, 0.042917, 0.043815, 0.043270, 0.042979, 0.043145, 0.043541, 0.043520, 0.042814, 0.043437, 0.042979, 0.043604, 0.043395, 0.043145, 0.043228, 0.042938]
Range_scores: [0.944799, 0.940264, 0.934850, 0.934400, 1.182300, 1.496689, 1.192585, 0.931706, 0.951186, 0.939359, 0.933052, 0.936651, 0.945254, 0.944799, 0.929467, 0.942982, 0.933052, 0.946619, 0.942075, 0.936651, 0.938455, 0.931258]
Miss_counts: [29500, 32000, 35000, 35500, 38000, 40500, 33500, 37000, 26000, 33000, 36000, 34000, 29500, 30000, 38000, 30500, 36000, 28500, 31000, 34000, 33000, 37000]
Range_probabilities: [0.043522, 0.043313, 0.043064, 0.043043, 0.054463, 0.068945, 0.054936, 0.042919, 0.043816, 0.043272, 0.042981, 0.043147, 0.043543, 0.043522, 0.042816, 0.043438, 0.042981, 0.043606, 0.043397, 0.043147, 0.043230, 0.042898]
Range_scores: [0.944799, 0.940264, 0.934850, 0.934400, 1.182300, 1.496689, 1.192585, 0.931706, 0.951186, 0.939359, 0.933052, 0.936651, 0.945254, 0.944799, 0.928573, 0.942982, 0.933052, 0.946619, 0.942075, 0.936651, 0.938455, 0.931258]
Miss_counts: [29500, 32000, 35000, 35500, 38000, 40500, 33500, 37000, 26000, 33000, 36000, 34000, 29500, 30000, 38500, 30500, 36000, 28500, 31000, 34000, 33000, 37000]
Range_probabilities: [0.043524, 0.043315, 0.043066, 0.043045, 0.054465, 0.068948, 0.054939, 0.042921, 0.043818, 0.043273, 0.042983, 0.043149, 0.043545, 0.043524, 0.042776, 0.043440, 0.042983, 0.043608, 0.043398, 0.043149, 0.043232, 0.042900]
Range_scores: [0.944799, 0.940264, 0.934850, 0.934400, 1.182300, 1.496689, 1.192585, 0.931706, 0.951186, 0.939359, 0.933052, 0.936651, 0.945254, 0.944799, 0.928573, 0.942982, 0.933052, 0.946619, 0.942075, 0.936651, 0.938455, 0.930362]
Miss_counts: [29500, 32000, 35000, 35500, 38000, 40500, 33500, 37000, 26000, 33000, 36000, 34000, 29500, 30000, 38500, 30500, 36000, 28500, 31000, 34000, 33000, 37500]
Range_probabilities: [0.043526, 0.043317, 0.043067, 0.043047, 0.054467, 0.068951, 0.054941, 0.042923, 0.043820, 0.043275, 0.042985, 0.043150, 0.043547, 0.043526, 0.042778, 0.043442, 0.042985, 0.043610, 0.043400, 0.043150, 0.043234, 0.042861]
Range_scores: [0.944799, 0.940264, 0.934850, 0.934400, 1.182300, 1.496689, 1.192585, 0.931706, 0.951186, 0.939359, 0.933052, 0.936651, 0.944345, 0.944799, 0.928573, 0.942982, 0.933052, 0.946619, 0.942075, 0.936651, 0.938455, 0.930362]
Miss_counts: [29500, 32000, 35000, 35500, 38000, 40500, 33500, 37000, 26000, 33000, 36000, 34000, 30000, 30000, 38500, 30500, 36000, 28500, 31000, 34000, 33000, 37500]
Range_probabilities: [0.043528, 0.043319, 0.043069, 0.043048, 0.054469, 0.068954, 0.054943, 0.042924, 0.043822, 0.043277, 0.042986, 0.043152, 0.043507, 0.043528, 0.042780, 0.043444, 0.042986, 0.043611, 0.043402, 0.043152, 0.043235, 0.042862]
Range_scores: [0.944799, 0.940264, 0.934850, 0.934400, 1.182300, 1.496689, 1.192585, 0.931706, 0.951186, 0.939359, 0.933052, 0.936651, 0.944345, 0.944799, 0.928573, 0.942982, 0.932154, 0.946619, 0.942075, 0.936651, 0.938455, 0.930362]
Miss_counts: [29500, 32000, 35000, 35500, 38000, 40500, 33500, 37000, 26000, 33000, 36000, 34000, 30000, 30000, 38500, 30500, 36500, 28500, 31000, 34000, 33000, 37500]
Range_probabilities: [0.043529, 0.043320, 0.043071, 0.043050, 0.054472, 0.068956, 0.054946, 0.042926, 0.043824, 0.043279, 0.042988, 0.043154, 0.043508, 0.043529, 0.042782, 0.043446, 0.042947, 0.043613, 0.043404, 0.043154, 0.043237, 0.042864]
Range_scores: [0.944799, 0.940264, 0.934850, 0.934400, 1.182300, 1.496689, 1.192585, 0.931706, 0.951186, 0.938455, 0.933052, 0.936651, 0.944345, 0.944799, 0.928573, 0.942982, 0.932154, 0.946619, 0.942075, 0.936651, 0.938455, 0.930362]
Miss_counts: [29500, 32000, 35000, 35500, 38000, 40500, 33500, 37000, 26000, 33500, 36000, 34000, 30000, 30000, 38500, 30500, 36500, 28500, 31000, 34000, 33000, 37500]
Range_probabilities: [0.043531, 0.043322, 0.043073, 0.043052, 0.054474, 0.068959, 0.054948, 0.042928, 0.043825, 0.043239, 0.042990, 0.043156, 0.043510, 0.043531, 0.042784, 0.043447, 0.042949, 0.043615, 0.043406, 0.043156, 0.043239, 0.042866]
Range_scores: [0.944799, 0.940264, 0.934850, 0.934400, 1.182300, 1.496689, 1.192585, 0.931706, 0.951186, 0.938455, 0.933052, 0.936651, 0.944345, 0.943890, 0.928573, 0.942982, 0.932154, 0.946619, 0.942075, 0.936651, 0.938455, 0.930362]
Miss_counts: [29500, 32000, 35000, 35500, 38000, 40500, 33500, 37000, 26000, 33500, 36000, 34000, 30000, 30500, 38500, 30500, 36500, 28500, 31000, 34000, 33000, 37500]
Range_probabilities: [0.043533, 0.043324, 0.043075, 0.043054, 0.054476, 0.068962, 0.054950, 0.042930, 0.043827, 0.043241, 0.042992, 0.043158, 0.043512, 0.043491, 0.042785, 0.043449, 0.042950, 0.043617, 0.043408, 0.043158, 0.043241, 0.042868]
Range_scores: [0.944799, 0.940264, 0.934850, 0.934400, 1.182300, 1.496689, 1.192585, 0.931706, 0.951186, 0.938455, 0.932154, 0.936651, 0.944345, 0.943890, 0.928573, 0.942982, 0.932154, 0.946619, 0.942075, 0.936651, 0.938455, 0.930362]
Miss_counts: [29500, 32000, 35000, 35500, 38000, 40500, 33500, 37000, 26000, 33500, 36500, 34000, 30000, 30500, 38500, 30500, 36500, 28500, 31000, 34000, 33000, 37500]
Range_probabilities: [0.043535, 0.043326, 0.043076, 0.043056, 0.054478, 0.068965, 0.054952, 0.042932, 0.043829, 0.043243, 0.042952, 0.043159, 0.043514, 0.043493, 0.042787, 0.043451, 0.042952, 0.043619, 0.043409, 0.043159, 0.043243, 0.042870]
Range_scores: [0.944799, 0.940264, 0.934850, 0.934400, 1.182300, 1.496689, 1.192585, 0.931706, 0.951186, 0.938455, 0.932154, 0.936651, 0.944345, 0.943890, 0.928573, 0.942982, 0.932154, 0.946619, 0.942075, 0.936651, 0.938455, 0.929467]
